dataset,filename,lleboul,mtorte
MADW,2020_06_13_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_13_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_13_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_14_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_14_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_14_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_14_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_14_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_14_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_15_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_16_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_16_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_16_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_17_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_19_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_20_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_20_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_21_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_21_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_21_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_21_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_22_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_22_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_23_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_23_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_23_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_24_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_25_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_25_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_25_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_26_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_26_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_26_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_26_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_27_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_27_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_27_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_27_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_27_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_28_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_29_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_29_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_29_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_29_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_06_30_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_01_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_01_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_02_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_02_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_04_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_04_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_04_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_05_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_06_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_06_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_07_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_07_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_08_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_09_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_10_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_10_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_10_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_11_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_11_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_11_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_11_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_12_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_13_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_14_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_14_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_14_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_15_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_15_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_15_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_17_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_17_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_17_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_17_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_18_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_18_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_18_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_19_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_19_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_19_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_20_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_21_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_21_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_21_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_22_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_22_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_22_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_24_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_24_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_24_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_24_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_25_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_25_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_25_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_26_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_26_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_27_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_27_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_27_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_28_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_29_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_29_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_29_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_29_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_31_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_07_31_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_01_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_01_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_02_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_03_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_04_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_04_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_05_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_05_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_05_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_05_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_06_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_06_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_06_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_06_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_06_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_07_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_07_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_08_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_08_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_09_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_09_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_09_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_10_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_10_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_10_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_11_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_11_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_11_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_11_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_12_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_12_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_12_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_12_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_12_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_13_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_13_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_13_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_13_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_13_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_13_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_14_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_14_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_14_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_15_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_15_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_15_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_16_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_16_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_16_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_16_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_17_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_18_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_18_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_19_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_19_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_20_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_21_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_21_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_21_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_21_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_21_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_22_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_23_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_24_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_24_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_24_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_24_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_25_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_25_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_25_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_25_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_25_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_26_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_26_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_27_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_27_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_28_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_28_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_28_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_28_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_28_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_29_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_30_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_30_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_31_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_31_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_31_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_31_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_31_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_08_31_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_02_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_02_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_02_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_03_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_03_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_04_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_04_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_04_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_04_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_04_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_04_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_04_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_05_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_05_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_05_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_07_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_07_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_07_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_08_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_08_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_08_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_09_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_09_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_10_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_11_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_11_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_12_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_12_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_13_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_14_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_14_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_14_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_14_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_15_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_16_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_17_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_17_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_19_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_19_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_20_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_20_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_20_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_21_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_21_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_22_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_22_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_22_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_24_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_24_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_24_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_25_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_25_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_26_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_27_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_27_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_27_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_28_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_29_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_29_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_29_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_30_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_30_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_09_30_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_01_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_01_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_01_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_02_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_02_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_02_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_02_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_03_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_03_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_03_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_04_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_04_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_04_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_04_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_05_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_06_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_06_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_06_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_09_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_09_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_09_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_09_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_10_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_10_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_10_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_10_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_11_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_11_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_13_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_14_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_14_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_14_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_15_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_15_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_15_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_15_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_16_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_17_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_17_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_17_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_17_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_18_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_18_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_18_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_19_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_20_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_20_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_21_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_21_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_22_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_23_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_24_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_24_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_24_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_25_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_25_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_25_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_26_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_26_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_26_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_26_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_26_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_26_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_27_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_28_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_28_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_28_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_28_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_31_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_10_31_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_01_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_02_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_02_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_02_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_02_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_02_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_03_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_03_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_03_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_04_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_04_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_04_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_04_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_05_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_05_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_06_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_06_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_06_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_06_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_07_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_07_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_07_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_07_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_08_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_09_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_09_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_09_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_10_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_10_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_10_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_11_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_11_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_11_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_12_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_13_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_13_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_14_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_14_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_15_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_16_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_17_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_17_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_17_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_17_22_00_00_000000+0000.wav,FINISHED,CREATED
